PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
1704,Bird,Parakeet,53,Black,Medium,19.101570113991844,1,0,68,96,0,1
1877,Cat,Siamese,102,Black,Medium,28.85648755337962,1,0,22,387,0,1
1998,Rabbit,Rabbit,101,Gray,Medium,29.892607323111548,1,0,60,230,0,1
2353,Bird,Parakeet,69,White,Large,11.512782208341584,1,1,85,65,0,0
1294,Bird,Parakeet,108,Brown,Small,6.091813551403873,0,1,72,253,0,0
890,Dog,Golden Retriever,128,White,Small,1.2933185181642384,1,0,30,317,1,0
1358,Dog,Labrador,131,White,Small,24.47339716542163,1,0,51,119,0,1
1047,Rabbit,Rabbit,57,Orange,Small,11.11724208155342,1,0,80,129,0,0
2041,Cat,Siamese,118,Black,Small,9.010929307071162,0,1,54,146,0,0
637,Bird,Parakeet,25,Brown,Small,20.816464516204167,1,0,40,81,1,0
848,Bird,Parakeet,39,Orange,Large,25.60959000506461,0,0,17,416,0,0
1481,Rabbit,Rabbit,113,Brown,Medium,1.1366603401449935,0,0,6,30,1,0
1424,Dog,Golden Retriever,76,White,Large,28.16317783295575,1,1,2,441,0,0
1875,Bird,Parakeet,124,Brown,Small,27.737636802990007,1,0,49,420,1,0
2131,Dog,Poodle,90,White,Small,25.65498641094638,1,1,17,342,0,0
762,Bird,Parakeet,87,Brown,Large,11.999218360098793,1,0,46,340,1,0
1229,Cat,Persian,4,White,Medium,24.288077662256683,1,0,63,499,0,1
1913,Dog,Labrador,14,White,Large,8.627749236540737,1,1,4,473,1,1
2176,Bird,Parakeet,6,Gray,Large,4.733668883395679,0,0,49,87,1,0
620,Rabbit,Rabbit,33,White,Small,10.534043699079048,0,0,12,191,0,0
2191,Cat,Siamese,68,Orange,Small,17.509160105565208,0,0,15,174,1,0
1255,Dog,Golden Retriever,131,Orange,Small,21.455334735629428,1,0,61,455,1,0
1413,Cat,Persian,172,Gray,Medium,9.262484324020638,1,0,84,346,0,1
2417,Cat,Siamese,36,Black,Small,12.270336421566329,1,0,56,237,0,0
1464,Bird,Parakeet,27,Gray,Small,20.02919205045792,0,0,53,436,0,0
882,Bird,Parakeet,19,Gray,Small,24.367153630506607,1,0,39,361,1,1
1994,Cat,Persian,140,Orange,Medium,9.430946920999288,1,0,54,275,1,1
2031,Rabbit,Rabbit,172,Brown,Small,5.9375154116376425,1,1,52,124,1,0
2249,Rabbit,Rabbit,22,Orange,Medium,10.473981653420704,0,1,9,173,1,0
1247,Cat,Siamese,4,Brown,Small,7.592340061030796,0,1,23,333,0,0
1514,Bird,Parakeet,127,Brown,Medium,5.856644225951232,1,1,64,285,1,0
683,Cat,Persian,103,Orange,Medium,22.93963584956098,0,0,84,79,0,0
1292,Dog,Golden Retriever,17,Gray,Large,6.052109577070339,0,1,88,438,0,0
2499,Cat,Persian,16,Gray,Medium,18.00732585886913,0,0,13,404,0,1
2259,Rabbit,Rabbit,155,Gray,Small,12.814086094455073,1,1,73,175,0,0
1684,Cat,Siamese,87,Gray,Large,19.156844957624354,1,0,63,233,1,0
760,Rabbit,Rabbit,160,White,Small,12.786137689061997,1,0,14,467,0,0
2219,Cat,Persian,8,Gray,Medium,6.000945280241914,0,0,41,79,1,1
1939,Rabbit,Rabbit,96,White,Medium,19.15353350362065,0,0,21,183,0,0
1491,Rabbit,Rabbit,62,White,Small,3.700107538743312,1,1,9,24,0,0
883,Rabbit,Rabbit,23,White,Large,24.932211332913244,1,0,1,447,0,1
739,Cat,Siamese,137,Brown,Large,1.0367742305492171,1,1,17,385,0,0
1950,Rabbit,Rabbit,64,White,Large,11.318000706808798,1,0,18,312,0,0
1529,Bird,Parakeet,8,Orange,Small,24.26388725623984,1,0,41,306,1,1
1974,Cat,Siamese,157,Brown,Small,16.093226672042107,0,1,75,262,0,0
654,Dog,Labrador,93,Black,Small,15.312766128094138,1,0,51,417,1,1
1864,Cat,Siamese,45,White,Small,22.542107017505018,1,1,53,430,0,0
673,Dog,Labrador,149,White,Medium,18.9961485636803,1,1,51,410,0,1
1299,Dog,Labrador,163,Brown,Small,18.347437498217328,0,0,84,168,0,0
746,Dog,Labrador,97,Black,Small,10.151050758850216,1,0,27,78,0,1
1370,Cat,Persian,175,Brown,Small,12.24111413087132,1,0,33,204,0,0
973,Rabbit,Rabbit,76,Brown,Small,18.918132977949064,0,0,61,356,0,0
656,Cat,Siamese,130,White,Medium,2.1034261709926367,1,0,82,282,1,1
790,Cat,Persian,64,Gray,Small,9.327778188786166,1,1,67,331,0,0
1505,Bird,Parakeet,59,Black,Medium,27.182049904042973,0,0,74,81,0,0
1916,Dog,Poodle,110,Orange,Medium,8.278628983166051,0,0,58,439,0,0
2071,Rabbit,Rabbit,122,Gray,Medium,5.310363251758665,0,0,35,404,1,0
1169,Cat,Siamese,14,Brown,Medium,24.715864487093164,1,0,71,295,0,1
2229,Cat,Siamese,84,White,Medium,22.41218703651465,0,0,10,484,0,0
2389,Cat,Persian,123,Orange,Medium,19.727016160202947,1,1,75,88,0,0
2172,Dog,Golden Retriever,78,White,Large,25.29832483346152,0,0,26,294,0,0
1041,Cat,Siamese,100,Black,Large,25.392111959227236,1,0,21,394,0,0
726,Cat,Persian,52,Gray,Medium,3.6048417533425376,1,0,10,256,0,1
527,Rabbit,Rabbit,2,Black,Large,18.38139902693828,1,1,84,172,0,0
1447,Rabbit,Rabbit,76,Orange,Large,11.938184961743062,0,0,89,466,1,0
1693,Cat,Siamese,145,Orange,Medium,17.94527222111856,1,0,67,239,0,1
589,Bird,Parakeet,143,Brown,Small,11.48312734483255,1,0,32,152,0,0
1400,Cat,Persian,113,Brown,Large,26.312076790446287,1,0,20,111,1,0
1821,Cat,Siamese,57,Black,Medium,26.549118459626527,1,1,88,396,1,0
1382,Rabbit,Rabbit,52,White,Large,15.919120597644644,1,0,52,0,0,0
2367,Rabbit,Rabbit,85,Black,Large,12.379080927048918,0,0,89,494,1,1
1922,Rabbit,Rabbit,4,Orange,Small,17.81322726559392,1,0,74,57,0,1
2223,Dog,Poodle,96,Gray,Medium,15.478044318218467,1,1,15,309,0,0
1112,Cat,Persian,71,White,Small,19.467822464246236,0,0,57,157,0,0
2376,Rabbit,Rabbit,164,Brown,Small,25.317927003719,1,0,72,413,0,1
2301,Cat,Siamese,169,Black,Medium,28.150971246408893,1,0,47,483,1,1
982,Rabbit,Rabbit,94,White,Medium,6.74798169183007,1,0,2,400,1,1
1611,Rabbit,Rabbit,79,Brown,Large,29.21588741360921,1,0,85,398,0,0
1734,Cat,Persian,104,Gray,Small,8.628049148628978,1,1,21,237,1,0
1914,Rabbit,Rabbit,178,Brown,Large,5.744644204467654,1,0,36,55,0,0
1645,Rabbit,Rabbit,64,White,Medium,20.25891946328884,0,1,45,148,0,0
1818,Rabbit,Rabbit,152,Gray,Small,20.11200575187104,1,1,52,475,1,0
2076,Cat,Persian,156,White,Large,24.97553042869984,0,1,65,449,0,0
1362,Cat,Persian,173,Black,Large,22.6833149063796,0,0,26,396,0,0
897,Bird,Parakeet,108,Orange,Medium,10.024647396316269,1,0,55,430,1,1
1163,Dog,Labrador,116,Orange,Large,29.207973554571478,1,0,3,247,0,1
2022,Cat,Siamese,162,Orange,Small,21.77713646520491,0,0,58,277,1,0
2092,Dog,Poodle,57,Brown,Large,16.39016050314212,1,0,42,203,0,0
1345,Dog,Poodle,84,White,Small,28.7794501957538,1,0,9,288,1,0
2498,Rabbit,Rabbit,114,White,Small,23.135920841154107,1,1,47,176,1,0
770,Rabbit,Rabbit,179,Black,Large,1.1148383473521395,0,0,38,198,1,0
1698,Rabbit,Rabbit,165,Gray,Small,22.37484201168108,1,0,60,324,0,0
744,Bird,Parakeet,48,Brown,Small,27.87330106271923,1,0,7,81,0,0
2495,Rabbit,Rabbit,72,Black,Medium,26.517957345512837,0,0,69,429,1,1
1758,Dog,Poodle,5,White,Large,16.910394850642923,1,0,28,310,1,1
731,Bird,Parakeet,42,Gray,Medium,29.995628090105605,1,0,21,179,0,1
534,Rabbit,Rabbit,150,Brown,Large,4.64188097859466,1,0,40,445,0,0
1808,Dog,Labrador,93,Brown,Medium,26.97368043885121,1,0,15,491,0,1
1612,Rabbit,Rabbit,41,Black,Large,7.422075849824106,1,0,47,99,0,0
506,Bird,Parakeet,169,Brown,Small,10.90261279164483,1,0,70,440,1,0
658,Dog,Labrador,151,Black,Small,16.31397434703029,0,0,19,117,0,0
1018,Dog,Golden Retriever,147,White,Medium,22.09932802753382,1,0,73,155,0,1
2363,Rabbit,Rabbit,168,Brown,Small,25.78747793916738,1,0,48,438,0,1
2049,Rabbit,Rabbit,46,Black,Medium,7.506706095256095,0,0,60,403,1,0
2128,Bird,Parakeet,22,Gray,Small,13.886213686827354,0,0,79,408,1,0
720,Bird,Parakeet,139,Black,Small,15.474151085120589,1,0,10,120,0,0
540,Bird,Parakeet,55,Orange,Medium,25.938280711318868,1,0,62,145,0,1
1863,Dog,Poodle,34,White,Large,24.58879991337571,1,0,79,36,0,0
1964,Dog,Golden Retriever,143,Gray,Medium,16.287303067132676,1,0,38,200,1,1
581,Dog,Labrador,67,White,Medium,14.087270138151558,1,0,34,259,0,1
1897,Bird,Parakeet,147,Brown,Medium,21.47372168589781,1,0,52,482,0,1
2056,Bird,Parakeet,100,Brown,Large,22.70246416942997,1,0,24,496,0,0
2255,Dog,Labrador,141,White,Medium,21.16249362190757,0,0,29,498,1,1
1831,Rabbit,Rabbit,135,Gray,Large,2.86332896568372,0,1,50,342,0,0
1801,Cat,Persian,67,Black,Small,12.854997500864004,0,0,10,91,0,0
1333,Bird,Parakeet,91,Gray,Medium,8.534038068963651,1,0,32,366,1,1
1646,Dog,Poodle,69,Brown,Large,16.31337602111018,1,0,78,492,1,0
2494,Bird,Parakeet,57,White,Large,27.49918509581016,1,0,2,274,0,0
1083,Dog,Golden Retriever,143,White,Small,29.39863545073097,1,0,48,355,1,0
1188,Bird,Parakeet,178,White,Large,13.49729875903148,1,0,41,199,0,0
754,Cat,Persian,79,White,Small,8.770339753098588,0,0,82,364,0,0
2110,Dog,Labrador,98,Orange,Small,19.047182480208,0,0,2,226,0,0
2441,Bird,Parakeet,3,Brown,Small,23.010877112231103,1,0,27,493,0,0
1713,Bird,Parakeet,51,Gray,Medium,3.927482767445178,0,0,18,450,0,0
2125,Bird,Parakeet,143,Orange,Medium,7.440383458060706,1,0,87,321,0,1
1147,Dog,Labrador,88,Orange,Large,23.676044813858056,1,0,12,433,0,1
1291,Rabbit,Rabbit,150,Brown,Small,18.03308594604781,1,0,13,411,1,0
1433,Rabbit,Rabbit,93,Black,Medium,15.01866485916712,1,0,82,196,0,1
2308,Bird,Parakeet,76,White,Small,10.82374722222071,0,0,74,287,0,0
1085,Dog,Golden Retriever,149,Gray,Large,20.48730799988448,0,0,81,212,0,0
1307,Cat,Persian,47,Brown,Medium,8.664692830438893,1,0,27,282,0,1
2256,Rabbit,Rabbit,173,White,Small,5.122084754339614,0,0,50,221,0,0
2381,Rabbit,Rabbit,50,Gray,Small,4.82057018932696,0,0,17,306,0,0
1733,Bird,Parakeet,82,Orange,Large,26.71184918069131,0,1,8,132,0,0
755,Dog,Golden Retriever,145,Brown,Small,16.08564362399268,1,0,86,466,0,0
1458,Dog,Golden Retriever,6,Gray,Medium,24.553208031489795,1,0,61,488,0,1
1462,Bird,Parakeet,12,Orange,Large,26.457572019480363,1,1,81,400,0,0
2203,Cat,Persian,102,Black,Small,20.46542513404321,1,0,52,66,0,0
811,Dog,Labrador,10,Orange,Small,14.12987579355346,0,0,31,289,0,1
1097,Bird,Parakeet,131,White,Small,9.213353430480357,0,0,52,216,0,0
1777,Bird,Parakeet,143,Gray,Medium,22.856734950746723,1,0,79,354,1,1
908,Dog,Golden Retriever,46,White,Small,27.562113912823456,0,0,10,195,0,0
2004,Rabbit,Rabbit,47,Gray,Medium,26.18580838488032,0,0,26,125,0,0
2435,Cat,Siamese,73,Black,Large,29.49772141295059,1,1,58,149,0,1
1406,Cat,Persian,64,Brown,Large,9.885565152496778,1,0,1,211,0,0
2352,Dog,Labrador,109,Gray,Small,14.325565730539209,1,0,85,492,0,1
1016,Bird,Parakeet,109,Brown,Small,16.662300335743677,0,0,41,56,0,0
1429,Bird,Parakeet,105,Orange,Small,15.80980654896829,1,0,77,427,1,0
1377,Dog,Golden Retriever,30,Black,Large,9.37634301984789,0,0,17,37,0,0
1536,Bird,Parakeet,177,Gray,Large,21.46701248007256,1,1,50,199,0,0
2093,Dog,Golden Retriever,126,Black,Small,8.401740595984219,1,1,66,175,0,0
552,Bird,Parakeet,144,Black,Medium,6.989497715188185,0,0,38,159,0,0
1494,Rabbit,Rabbit,54,White,Medium,19.596705568449224,1,0,15,293,0,1
977,Dog,Labrador,159,White,Small,26.350898722979984,0,1,79,198,0,0
2455,Bird,Parakeet,128,Gray,Large,13.956325199579313,1,0,42,11,0,1
1910,Bird,Parakeet,148,Black,Small,9.643669582049476,0,0,34,426,0,0
2343,Rabbit,Rabbit,164,Gray,Medium,12.055668630471423,0,0,61,95,0,0
1391,Dog,Poodle,105,Brown,Large,21.004887094031485,1,0,29,242,0,0
1021,Rabbit,Rabbit,46,White,Large,12.768550673807876,0,0,54,46,0,0
1912,Cat,Persian,114,Gray,Medium,9.651794564037464,0,0,24,142,1,0
545,Cat,Persian,144,Brown,Medium,23.11348709549051,1,0,9,436,1,1
734,Bird,Parakeet,141,Brown,Large,5.096067242770163,0,0,69,86,0,0
2310,Cat,Siamese,115,Orange,Small,25.879595095063465,1,0,36,338,1,0
559,Rabbit,Rabbit,5,White,Small,9.609974553773249,1,1,3,138,0,0
1329,Cat,Siamese,77,Orange,Large,10.655741816771128,1,0,59,111,0,0
2246,Bird,Parakeet,55,White,Small,14.90605787622926,1,0,42,268,1,0
599,Bird,Parakeet,35,Orange,Medium,18.049167421949623,1,0,10,5,0,1
967,Rabbit,Rabbit,49,Black,Medium,15.29399228195348,0,0,30,186,1,0
1343,Bird,Parakeet,30,Black,Large,23.863586397402464,0,0,51,352,0,0
2322,Bird,Parakeet,84,Brown,Medium,9.317656669003904,1,0,13,338,0,1
2241,Cat,Persian,170,Black,Small,17.25156966077834,0,0,18,99,1,0
2206,Rabbit,Rabbit,134,Brown,Small,25.23770905478344,1,0,14,313,0,0
1261,Rabbit,Rabbit,126,White,Small,22.62627827675941,1,0,31,349,1,0
584,Dog,Golden Retriever,55,Orange,Medium,25.74209855547621,1,0,43,91,0,1
2193,Rabbit,Rabbit,48,Brown,Small,24.43020287041422,1,0,3,342,0,0
819,Dog,Labrador,160,Brown,Medium,24.311936701215856,1,1,87,171,1,1
648,Bird,Parakeet,78,White,Medium,17.9150097170338,1,0,74,323,0,1
2297,Cat,Persian,122,Brown,Large,17.22478252423404,1,0,82,289,0,0
1347,Cat,Siamese,25,Black,Medium,17.380401664805373,0,0,54,482,0,0
690,Cat,Persian,52,Black,Medium,6.028485919977461,1,0,50,456,0,1
1718,Dog,Golden Retriever,44,White,Small,10.416454693489657,0,0,3,19,1,0
1490,Rabbit,Rabbit,177,Orange,Medium,27.34259255197937,1,0,86,271,0,1
1130,Dog,Poodle,74,Black,Large,21.158474662427253,1,0,89,191,0,0
1190,Dog,Labrador,147,Black,Medium,13.70263209415955,1,0,54,211,1,1
2405,Cat,Siamese,10,Black,Medium,13.471605010546956,0,0,66,464,0,1
773,Rabbit,Rabbit,17,Black,Small,29.19030072876216,1,1,56,262,1,0
1860,Dog,Golden Retriever,3,Black,Medium,18.623181201430636,1,0,42,414,0,1
2427,Bird,Parakeet,151,Black,Small,14.9722998336293,1,0,48,468,0,0
2079,Rabbit,Rabbit,104,Brown,Large,26.37201980333986,1,0,24,136,1,0
1138,Dog,Poodle,74,Black,Medium,13.944282803467852,0,0,76,367,0,0
2277,Dog,Poodle,18,Gray,Large,17.81519291015162,1,0,76,37,1,1
1736,Bird,Parakeet,19,Orange,Medium,14.499664329296913,1,0,21,276,0,1
1516,Bird,Parakeet,45,Gray,Small,11.253678585335976,1,0,47,273,1,0
593,Bird,Parakeet,12,White,Small,24.10898553800954,1,1,74,64,0,0
994,Bird,Parakeet,4,Orange,Small,2.811913079376805,1,0,52,153,0,1
533,Cat,Siamese,8,Black,Small,20.352623640363102,1,0,67,197,0,1
2496,Rabbit,Rabbit,7,Orange,Medium,29.992496895484685,1,1,41,398,0,0
1585,Cat,Persian,55,Black,Medium,23.7651982500396,1,0,36,94,0,1
2039,Rabbit,Rabbit,57,Brown,Small,15.684166045143558,0,0,3,232,1,0
1015,Dog,Labrador,81,Black,Large,19.03826647546044,1,0,59,462,1,1
2270,Bird,Parakeet,163,Brown,Large,28.828231945804475,1,0,7,120,1,0
2316,Rabbit,Rabbit,40,Orange,Medium,22.738383792502106,0,0,5,305,1,0
2440,Bird,Parakeet,52,Black,Large,23.66892583522553,1,0,70,88,0,1
1330,Rabbit,Rabbit,115,White,Small,4.623740416436524,0,0,8,47,1,0
2391,Bird,Parakeet,118,Black,Medium,25.2600193439188,1,0,40,290,0,1
2069,Dog,Poodle,171,Brown,Large,12.140661980650412,1,0,1,229,1,0
1155,Dog,Labrador,32,Gray,Small,18.11495243584257,1,0,22,124,1,1
866,Cat,Persian,29,Brown,Small,20.79537911365786,1,1,61,267,0,0
950,Rabbit,Rabbit,119,Brown,Small,6.951382531528083,1,0,48,443,1,0
1354,Cat,Persian,176,Gray,Medium,2.586711070175558,1,1,13,196,0,0
934,Cat,Persian,132,Brown,Large,17.281712960060606,1,1,4,481,1,0
1274,Cat,Siamese,131,Black,Small,21.555178682278463,0,0,85,415,1,0
2023,Bird,Parakeet,137,Orange,Medium,8.239116427906918,1,0,60,150,0,1
1024,Cat,Persian,93,Orange,Medium,8.786642600332225,1,0,71,105,1,1
2385,Bird,Parakeet,112,Orange,Medium,26.12639468406393,1,1,41,326,0,1
1007,Dog,Golden Retriever,61,White,Medium,28.451358610571823,1,0,69,377,1,1
1315,Cat,Persian,4,Black,Large,1.4356537174364226,1,0,3,459,0,1
1908,Bird,Parakeet,54,White,Large,21.128097672398543,1,0,52,207,0,0
1489,Rabbit,Rabbit,85,Brown,Small,8.045415488924274,0,0,44,214,0,0
1264,Dog,Labrador,116,Orange,Medium,23.810920654113687,1,0,30,286,0,1
1081,Cat,Persian,160,Brown,Medium,10.755417978684372,1,0,14,300,0,1
1830,Cat,Persian,30,White,Medium,16.87478577403553,0,0,28,389,0,0
2033,Rabbit,Rabbit,28,Brown,Small,7.169082017777919,1,0,76,312,1,0
2046,Rabbit,Rabbit,47,Gray,Medium,26.62826827611022,0,0,78,237,0,0
1115,Dog,Labrador,81,Orange,Large,2.740237585081342,0,0,24,426,1,0
2307,Cat,Siamese,99,White,Medium,19.792918062594996,1,0,75,341,1,1
638,Cat,Persian,79,Black,Small,6.323359312291053,1,0,54,487,0,0
667,Rabbit,Rabbit,178,White,Large,18.05565589856779,1,1,60,211,0,0
845,Cat,Siamese,122,Gray,Medium,1.3918956268792946,1,1,62,336,1,0
898,Dog,Labrador,5,Brown,Small,7.062685734645118,1,0,44,135,0,1
668,Bird,Parakeet,159,White,Medium,20.342005401128272,1,0,18,404,1,1
2326,Rabbit,Rabbit,136,Brown,Small,15.508638357425768,1,0,86,432,1,0
1173,Rabbit,Rabbit,58,Orange,Medium,3.0098306745437124,1,1,83,134,1,0
960,Rabbit,Rabbit,162,Orange,Large,4.981797879106527,1,0,5,181,0,0
2188,Rabbit,Rabbit,70,Black,Medium,23.59115642379709,1,0,65,98,1,1
1287,Cat,Persian,75,Gray,Small,29.992795339442285,0,0,37,186,0,0
1202,Bird,Parakeet,137,Brown,Large,24.082987598417617,0,0,16,429,0,0
795,Rabbit,Rabbit,81,Brown,Medium,27.610420191595107,0,0,33,251,0,0
1304,Cat,Siamese,66,Brown,Large,17.234075943213163,0,0,11,297,0,0
2264,Dog,Poodle,93,Brown,Medium,2.588824389782916,1,0,17,478,1,1
1664,Dog,Golden Retriever,4,White,Small,23.20391776445031,1,0,5,161,0,1
2167,Cat,Persian,46,Orange,Large,4.267532272408911,1,1,38,296,0,0
1240,Dog,Poodle,63,Black,Large,1.1135090663263283,0,0,24,254,0,0
515,Rabbit,Rabbit,149,White,Small,17.45585303267366,1,0,15,468,1,0
2159,Bird,Parakeet,161,White,Medium,20.615291963592387,0,0,5,374,1,0
1538,Dog,Golden Retriever,84,Black,Medium,7.853939556518078,1,0,60,125,0,1
1359,Rabbit,Rabbit,170,White,Large,24.204426803360768,1,0,42,122,0,0
607,Cat,Siamese,73,Gray,Small,29.371593422640185,1,0,26,497,0,0
1404,Bird,Parakeet,35,Black,Large,21.73896652752409,0,0,73,264,0,0
2269,Bird,Parakeet,94,Orange,Large,6.209714160059819,1,0,81,382,0,0
1076,Rabbit,Rabbit,161,Brown,Medium,2.7789723600321725,1,0,64,57,1,1
1384,Bird,Parakeet,142,Orange,Small,25.286075950207284,0,0,43,313,0,0
1364,Cat,Siamese,63,Brown,Small,2.737829504311362,0,0,82,260,0,0
1153,Bird,Parakeet,63,Orange,Medium,16.382302389490036,1,0,79,166,0,1
1037,Cat,Siamese,163,Brown,Large,16.205133211863508,1,0,72,490,0,0
1850,Cat,Persian,9,Gray,Large,23.350067152046783,1,0,34,338,0,1
1719,Cat,Siamese,139,White,Medium,29.46198026744475,1,0,63,112,1,1
1967,Rabbit,Rabbit,83,Black,Medium,26.74831502368858,1,1,17,14,0,0
1417,Bird,Parakeet,35,Gray,Large,21.421091129646005,0,1,25,353,0,0
916,Bird,Parakeet,86,Gray,Medium,28.4853178789323,1,1,26,132,0,0
917,Dog,Poodle,90,Orange,Medium,2.557215279379898,1,0,9,138,0,1
2224,Bird,Parakeet,94,Gray,Medium,8.896284160535892,1,0,17,201,0,1
1577,Rabbit,Rabbit,94,Black,Small,26.025957347788783,1,1,17,409,1,0
2242,Cat,Siamese,171,Gray,Medium,21.14999980051565,0,0,23,115,0,0
1970,Cat,Siamese,56,Black,Medium,6.31875510968245,0,0,63,472,1,0
983,Bird,Parakeet,113,Orange,Large,5.176093493674841,1,0,22,497,0,0
2444,Dog,Poodle,49,Gray,Medium,9.977219743879129,1,0,64,361,1,0
959,Dog,Labrador,24,Black,Small,26.735809031822143,0,0,68,304,0,0
1121,Dog,Labrador,43,Gray,Small,26.34004602217654,1,0,37,268,0,1
1824,Rabbit,Rabbit,19,Brown,Large,25.841757750522856,1,0,52,195,1,1
1246,Cat,Siamese,162,Black,Large,8.09167284654468,1,0,78,286,0,0
1031,Bird,Parakeet,100,White,Medium,7.9080736287928675,1,1,10,260,1,0
2237,Cat,Siamese,74,Black,Medium,8.674835644964084,1,0,56,266,1,1
764,Cat,Persian,8,Orange,Small,6.116753343640159,1,0,36,341,0,1
970,Cat,Persian,150,Gray,Medium,8.312174719329363,1,0,5,409,0,1
860,Bird,Parakeet,151,Black,Medium,11.439780144592678,1,1,11,183,0,0
678,Cat,Siamese,80,Brown,Large,16.452566836214537,1,0,62,25,0,0
962,Cat,Persian,82,Gray,Large,18.015695450052945,1,0,8,323,0,0
1803,Bird,Parakeet,13,Orange,Large,22.60109539552211,1,0,62,464,0,1
1052,Dog,Labrador,158,Black,Small,3.635419612719802,1,0,80,72,0,1
1555,Dog,Labrador,167,White,Large,27.17372133044564,0,0,27,11,0,0
1244,Cat,Persian,158,Orange,Medium,24.156043044982336,1,1,63,392,0,0
611,Cat,Siamese,66,Gray,Small,5.945603418048551,1,0,26,175,1,0
1459,Rabbit,Rabbit,153,Black,Medium,26.114672529738115,1,1,43,68,0,0
2312,Cat,Persian,109,Brown,Large,27.788550806732808,1,0,29,247,0,0
1948,Bird,Parakeet,172,Orange,Small,3.596085707108427,1,0,31,320,0,0
1157,Dog,Poodle,21,Black,Large,6.82543822406662,1,0,50,86,1,1
2431,Rabbit,Rabbit,57,Black,Medium,3.180858834121272,1,0,2,360,0,0
840,Cat,Persian,179,Brown,Large,1.629302762990707,1,0,79,128,1,0
1151,Dog,Labrador,138,Brown,Medium,2.655748054786634,0,0,66,306,0,1
1935,Dog,Labrador,79,Brown,Small,4.728807776838405,1,0,67,18,0,1
2169,Cat,Siamese,38,Gray,Large,2.187594432334913,1,0,22,451,0,0
2243,Dog,Labrador,170,Orange,Small,24.07781520411856,1,0,84,345,0,1
510,Bird,Parakeet,130,Orange,Large,16.71878502032501,0,0,7,88,0,0
2149,Bird,Parakeet,47,Brown,Large,9.578858838874032,0,0,66,120,1,0
2323,Bird,Parakeet,143,Gray,Medium,9.515339361036352,1,1,24,446,0,0
2145,Cat,Persian,175,White,Medium,23.37552205561896,1,1,64,178,0,0
549,Rabbit,Rabbit,140,White,Large,4.464017634964288,0,0,45,27,0,0
1541,Rabbit,Rabbit,68,White,Small,11.692384796114878,1,0,88,468,0,0
1281,Bird,Parakeet,34,Brown,Small,19.53956870729827,1,0,55,347,0,0
528,Rabbit,Rabbit,102,Black,Medium,10.90856264073517,0,0,39,34,0,0
622,Bird,Parakeet,95,White,Medium,6.348620526943684,1,0,82,328,0,1
1245,Cat,Siamese,13,Black,Medium,8.747792615051708,1,0,11,249,0,1
1887,Rabbit,Rabbit,55,Brown,Medium,23.54264290838361,1,0,31,345,0,1
1623,Rabbit,Rabbit,161,Black,Small,1.955488179120369,0,0,63,267,1,0
1250,Cat,Persian,59,Orange,Medium,13.72136538891569,1,0,85,367,0,1
1714,Rabbit,Rabbit,85,Gray,Large,28.89475892304553,0,0,12,398,0,0
965,Bird,Parakeet,60,Gray,Large,12.230135397900774,1,1,22,425,1,0
1999,Dog,Golden Retriever,48,Gray,Large,25.52098466941009,0,0,39,176,0,0
1075,Dog,Golden Retriever,178,Black,Medium,15.49081367820422,1,0,71,351,0,1
1102,Cat,Persian,115,Black,Small,20.61769216127992,1,1,36,162,0,0
2325,Cat,Siamese,109,Black,Large,25.72048210950445,1,0,65,490,0,0
2025,Dog,Poodle,7,White,Medium,24.58134966255061,1,1,31,333,0,1
1125,Bird,Parakeet,177,Brown,Small,21.85156385172384,1,0,88,262,0,0
1124,Dog,Poodle,86,Brown,Medium,10.851085935908026,1,0,24,223,0,1
1219,Bird,Parakeet,40,Orange,Medium,26.397113626915505,1,1,25,467,1,0
946,Rabbit,Rabbit,57,Gray,Medium,12.998254029829566,1,0,76,72,0,1
1579,Bird,Parakeet,2,Brown,Small,18.13366037196972,1,0,52,213,0,1
2339,Dog,Golden Retriever,111,Brown,Large,24.219254304234024,1,1,25,436,0,1
1793,Rabbit,Rabbit,81,Black,Small,12.453410394622402,1,1,64,229,0,0
1986,Rabbit,Rabbit,108,Black,Small,5.878121680572706,0,0,82,102,0,0
2415,Cat,Persian,65,Orange,Medium,13.636296348455922,0,0,7,166,0,0
2350,Dog,Poodle,116,Orange,Small,18.83764733372966,0,0,43,185,0,1
2238,Cat,Persian,36,Black,Small,21.62670891660314,1,0,67,445,0,0
646,Rabbit,Rabbit,141,Brown,Large,4.583428134645709,1,0,33,360,0,0
1093,Cat,Siamese,58,Brown,Medium,1.7509860372350694,1,0,69,301,0,1
2358,Rabbit,Rabbit,54,White,Medium,19.299991095649418,1,1,2,36,0,0
1796,Rabbit,Rabbit,96,Gray,Medium,29.507579944214395,1,0,52,67,1,1
1613,Rabbit,Rabbit,63,White,Large,24.36264037561513,1,0,21,382,0,0
2475,Dog,Golden Retriever,83,Orange,Small,11.18999003598515,0,0,15,241,0,0
1992,Bird,Parakeet,21,Orange,Medium,15.41998458853866,1,0,61,419,0,1
900,Cat,Siamese,132,Brown,Small,27.27455306028653,1,0,12,264,1,0
1618,Rabbit,Rabbit,160,Gray,Medium,1.2609610612144175,1,0,21,241,0,1
1501,Dog,Poodle,17,Black,Medium,28.05925193891821,1,1,16,319,1,1
